date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:42:05	10648/10648	---M--	200	added ('OK')	image/jpeg	etag:%22620deae2-2998%22	https://technext.github.io/logistica/img/team-2.jpg	E:/httrack/logistica/technext.github.io/logistica/img/team-2.jpg	(from https://technext.github.io/logistica/)
18:42:05	13853/13853	---M--	200	added ('OK')	image/jpeg	etag:%22620deae2-361d%22	https://technext.github.io/logistica/img/team-3.jpg	E:/httrack/logistica/technext.github.io/logistica/img/team-3.jpg	(from https://technext.github.io/logistica/)
18:42:05	12657/12657	---M--	200	added ('OK')	image/jpeg	etag:%22620deae2-3171%22	https://technext.github.io/logistica/img/team-4.jpg	E:/httrack/logistica/technext.github.io/logistica/img/team-4.jpg	(from https://technext.github.io/logistica/)
18:42:05	3451/3451	---M--	200	added ('OK')	image/jpeg	etag:%22620deae2-d7b%22	https://technext.github.io/logistica/img/testimonial-1.jpg	E:/httrack/logistica/technext.github.io/logistica/img/testimonial-1.jpg	(from https://technext.github.io/logistica/)
18:42:06	3517/3517	---M--	200	added ('OK')	image/jpeg	etag:%22620deae2-dbd%22	https://technext.github.io/logistica/img/testimonial-2.jpg	E:/httrack/logistica/technext.github.io/logistica/img/testimonial-2.jpg	(from https://technext.github.io/logistica/)
18:42:06	3066/3066	---M--	200	added ('OK')	image/jpeg	etag:%22620deae2-bfa%22	https://technext.github.io/logistica/img/testimonial-3.jpg	E:/httrack/logistica/technext.github.io/logistica/img/testimonial-3.jpg	(from https://technext.github.io/logistica/)
18:42:07	3268/3268	---M--	200	added ('OK')	image/jpeg	etag:%22620deae2-cc4%22	https://technext.github.io/logistica/img/testimonial-4.jpg	E:/httrack/logistica/technext.github.io/logistica/img/testimonial-4.jpg	(from https://technext.github.io/logistica/)
18:42:10	79665/79665	---M-Z	200	added ('OK')	application/javascript	etag:W/%2213731-2JYXAt9UqpcPHzAIfI0LH2lnx4Q%22	https://cdn.jsdelivr.net/npm/bootstrap@5.0.0/dist/js/bootstrap.bundle.min.js	E:/httrack/logistica/cdn.jsdelivr.net/npm/bootstrap@5.0.0/dist/js/bootstrap.bundle.min.js	(from https://technext.github.io/logistica/)
18:42:10	88145/88145	---M-Z	200	added ('OK')	application/javascript	etag:W/%22620cd6ff-15851%22	https://code.jquery.com/jquery-3.4.1.min.js	E:/httrack/logistica/code.jquery.com/jquery-3.4.1.min.js	(from https://technext.github.io/logistica/)
18:42:10	8156/8156	---M-Z	200	added ('OK')	application/javascript	etag:W/%22620deae2-1fdc%22	https://technext.github.io/logistica/lib/wow/wow.min.js	E:/httrack/logistica/technext.github.io/logistica/lib/wow/wow.min.js	(from https://technext.github.io/logistica/)
18:42:11	2302/2302	---M-Z	200	added ('OK')	application/javascript	etag:W/%22620deae2-8fe%22	https://technext.github.io/logistica/lib/easing/easing.min.js	E:/httrack/logistica/technext.github.io/logistica/lib/easing/easing.min.js	(from https://technext.github.io/logistica/)
18:42:11	9028/9028	---M-Z	200	added ('OK')	application/javascript	etag:W/%22620deae2-2344%22	https://technext.github.io/logistica/lib/waypoints/waypoints.min.js	E:/httrack/logistica/technext.github.io/logistica/lib/waypoints/waypoints.min.js	(from https://technext.github.io/logistica/)
18:42:11	2406/2406	---M-Z	200	added ('OK')	application/javascript	etag:W/%22620deae2-966%22	https://technext.github.io/logistica/lib/counterup/counterup.min.js	E:/httrack/logistica/technext.github.io/logistica/lib/counterup/counterup.min.js	(from https://technext.github.io/logistica/)
18:42:11	42766/42766	---M-Z	200	added ('OK')	application/javascript	etag:W/%22620deae2-a70e%22	https://technext.github.io/logistica/lib/owlcarousel/owl.carousel.min.js	E:/httrack/logistica/technext.github.io/logistica/lib/owlcarousel/owl.carousel.min.js	(from https://technext.github.io/logistica/)
18:42:12	2776/2776	---M-Z	200	added ('OK')	application/javascript	etag:W/%22620deae2-ad8%22	https://technext.github.io/logistica/js/main.js	E:/httrack/logistica/technext.github.io/logistica/js/main.js	(from https://technext.github.io/logistica/)
18:42:12	85120/85120	---M--	200	added ('OK')	font/woff2	etag:W/%2214c80-7RZ9M14uDLAKgvLXNn8Fy01lV88%22	https://cdn.jsdelivr.net/npm/bootstrap-icons@1.4.1/font/fonts/bootstrap-icons.woff2?231ce25e89ab5804f9a6c427b8d325c9	E:/httrack/logistica/cdn.jsdelivr.net/npm/bootstrap-icons@1.4.1/font/fonts/bootstrap-iconsfb95.woff2	(from https://cdn.jsdelivr.net/npm/bootstrap-icons@1.4.1/font/bootstrap-icons.css)
18:42:13	4976/4976	---M--	200	added ('OK')	image/png	etag:%22620deae2-1370%22	https://technext.github.io/logistica/lib/owlcarousel/assets/owl.video.play.png	E:/httrack/logistica/technext.github.io/logistica/lib/owlcarousel/assets/owl.video.play.png	(from https://technext.github.io/logistica/lib/owlcarousel/assets/owl.carousel.min.css)
18:42:13	113532/113532	---M--	200	added ('OK')	font/woff	etag:W/%221bb7c-47yt78jTFi+euyu4fJGbVQNZ9TA%22	https://cdn.jsdelivr.net/npm/bootstrap-icons@1.4.1/font/fonts/bootstrap-icons.woff?231ce25e89ab5804f9a6c427b8d325c9	E:/httrack/logistica/cdn.jsdelivr.net/npm/bootstrap-icons@1.4.1/font/fonts/bootstrap-iconsfb95.woff	(from https://cdn.jsdelivr.net/npm/bootstrap-icons@1.4.1/font/bootstrap-icons.css)
18:42:13	33156/33156	---M--	200	added ('OK')	image/png	etag:%22620deae2-8184%22	https://technext.github.io/logistica/img/map.png	E:/httrack/logistica/technext.github.io/logistica/img/map.png	(from https://technext.github.io/logistica/css/style.css)
18:42:13	58/58	---M--	400	error ('Bad%20Request')	text/plain	etag:W/%223a-taO9i3TG0dz45Oeau8VRWJD4Xi8%22	https://cdn.jsdelivr.net/robots.txt		(from https://cdn.jsdelivr.net/npm/bootstrap-icons@1.4.1/font/bootstrap-icons.css)
